"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210501","수인선","원인재","3273","3481","20210504",""
"20210501","안산선","오이도","6639","7034","20210504",""
"20210501","안산선","수리산","2681","2366","20210504",""
"20210501","우이신설선","북한산우이","2281","2162","20210504",""
"20210501","우이신설선","솔밭공원","1526","1470","20210504",""
"20210501","우이신설선","4.19민주묘지","1966","1852","20210504",""
"20210501","우이신설선","가오리","2392","2365","20210504",""
"20210501","우이신설선","화계","2123","1962","20210504",""
"20210501","우이신설선","삼양","1349","1351","20210504",""
"20210501","우이신설선","삼양사거리","1622","1556","20210504",""
"20210501","우이신설선","솔샘","3190","2795","20210504",""
"20210501","우이신설선","북한산보국문","4132","3705","20210504",""
"20210501","우이신설선","정릉","3033","2586","20210504",""
"20210501","우이신설선","성신여대입구(돈암)","2419","2816","20210504",""
"20210501","우이신설선","보문","1013","1002","20210504",""
"20210501","우이신설선","신설동","1103","1103","20210504",""
"20210501","일산선","원흥","6077","5912","20210504",""
"20210501","일산선","삼송","12064","11997","20210504",""
"20210501","일산선","원당","7177","6981","20210504",""
"20210501","일산선","화정","11042","11490","20210504",""
"20210501","일산선","대곡","1233","988","20210504",""
"20210501","일산선","백석","6864","6899","20210504",""
"20210501","일산선","마두","4341","4451","20210504",""
"20210501","일산선","정발산","6059","6342","20210504",""
"20210501","일산선","주엽","5506","5408","20210504",""
"20210501","일산선","대화","7377","6735","20210504",""
"20210501","장항선","봉명","577","533","20210504",""
"20210501","장항선","쌍용(나사렛대)","1361","1196","20210504",""
"20210501","장항선","아산","2491","2444","20210504",""
"20210501","장항선","배방","832","840","20210504",""
"20210501","장항선","온양온천","3151","3323","20210504",""
"20210501","장항선","신창(순천향대)","1102","981","20210504",""
"20210501","중앙선","회기","17453","16770","20210504",""
"20210501","중앙선","중랑","3920","3793","20210504",""
"20210501","중앙선","상봉(시외버스터미널)","4355","4326","20210504",""
"20210501","중앙선","망우","5447","5338","20210504",""
"20210501","중앙선","양원","901","879","20210504",""
"20210501","중앙선","구리","9022","9251","20210504",""
"20210501","중앙선","도농","5595","5408","20210504",""
"20210501","중앙선","양정","526","450","20210504",""
"20210501","중앙선","덕소","3832","3858","20210504",""
"20210501","중앙선","도심","1361","1223","20210504",""
"20210501","중앙선","팔당","1045","1169","20210504",""
"20210501","중앙선","운길산","957","954","20210504",""
"20210501","중앙선","양수","1716","1772","20210504",""
"20210501","중앙선","신원","188","155","20210504",""
"20210501","중앙선","국수","502","560","20210504",""
"20210501","중앙선","아신","504","587","20210504",""
"20210501","중앙선","오빈","243","285","20210504",""
"20210501","중앙선","양평","2155","2396","20210504",""
"20210501","중앙선","원덕","359","407","20210504",""
"20210501","중앙선","용문","1849","2220","20210504",""
"20210501","중앙선","지평","46","74","20210504",""
"20210501","5호선","상일동","8508","8000","20210504",""
"20210501","안산선","정왕","5887","5859","20210504",""
"20210501","안산선","신길온천","1327","1268","20210504",""
"20210501","안산선","안산","9375","9784","20210504",""
"20210501","안산선","초지","2961","2930","20210504",""
"20210501","안산선","고잔","5545","5820","20210504",""
"20210501","안산선","중앙","14597","14933","20210504",""
"20210501","안산선","한대앞","6323","6343","20210504",""
"20210501","안산선","상록수","10869","10850","20210504",""
"20210501","안산선","반월","2890","2782","20210504",""
"20210501","안산선","대야미","3549","3139","20210504",""
"20210501","안산선","산본","10865","11558","20210504",""
"20210501","수인선","인천","1000","1822","20210504",""
"20210501","수인선","신포","1257","1272","20210504",""
"20210501","수인선","숭의","2360","2243","20210504",""
"20210501","수인선","인하대","3791","3479","20210504",""
"20210501","수인선","송도","1804","1821","20210504",""
"20210501","수인선","연수","3423","3356","20210504",""
"20210502","중앙선","아신","638","586","20210505",""
"20210502","중앙선","오빈","289","261","20210505",""
"20210502","중앙선","양평","2545","2158","20210505",""
"20210502","중앙선","원덕","524","423","20210505",""
"20210502","중앙선","용문","2694","2150","20210505",""
"20210502","1호선","서울역","25058","21978","20210505",""
"20210502","1호선","동묘앞","13040","13363","20210505",""
"20210502","1호선","종각","11439","9876","20210505",""
"20210502","1호선","종로3가","13429","11906","20210505",""
"20210502","1호선","종로5가","8205","8249","20210505",""
"20210502","1호선","동대문","9510","10299","20210505",""
"20210502","1호선","신설동","7127","7096","20210505",""
"20210502","중앙선","지평","64","72","20210505",""
"20210502","1호선","제기동","9487","9963","20210505",""
"20210502","1호선","청량리(서울시립대입구)","12911","12671","20210505",""
"20210502","2호선","시청","5143","4300","20210505",""
"20210502","2호선","을지로입구","14496","13480","20210505",""
"20210502","2호선","을지로3가","7201","6455","20210505",""
"20210502","2호선","을지로4가","2973","2950","20210505",""
"20210502","2호선","동대문역사문화공원(DDP)","6778","8042","20210505",""
"20210502","2호선","신당","7772","8452","20210505",""
"20210502","2호선","상왕십리","6471","6504","20210505",""
"20210502","2호선","왕십리(성동구청)","8994","7746","20210505",""
"20210502","2호선","한양대","2295","2493","20210505",""
"20210502","2호선","뚝섬","11482","11378","20210505",""
"20210502","2호선","성수","12179","13705","20210505",""
"20210502","2호선","건대입구","26225","26290","20210505",""
"20210502","2호선","구의(광진구청)","10732","10698","20210505",""
"20210502","2호선","강변(동서울터미널)","20625","20031","20210505",""
"20210502","2호선","잠실나루","4814","4904","20210505",""
"20210502","2호선","잠실(송파구청)","44466","41505","20210505",""
"20210502","2호선","잠실새내","10855","11119","20210505",""
"20210502","2호선","종합운동장","4855","5392","20210505",""
"20210502","2호선","삼성(무역센터)","17751","17318","20210505",""
"20210502","2호선","선릉","11931","10446","20210505",""
"20210502","2호선","역삼","10552","11291","20210505",""
"20210502","2호선","강남","32515","31048","20210505",""
"20210502","2호선","교대(법원.검찰청)","9765","10672","20210505",""
"20210502","2호선","서초","9870","9276","20210505",""
"20210502","2호선","방배","6451","6996","20210505",""
"20210502","2호선","사당","19060","21504","20210505",""
"20210502","2호선","낙성대(강감찬)","14984","15306","20210505",""
"20210502","2호선","서울대입구(관악구청)","25640","26189","20210505",""
"20210502","2호선","봉천","11534","11317","20210505",""
"20210502","2호선","신림","34610","34314","20210505",""
"20210502","2호선","신대방","14526","14257","20210505",""
"20210502","2호선","구로디지털단지","22087","21642","20210505",""
"20210502","2호선","대림(구로구청)","14416","14636","20210505",""
"20210502","2호선","신도림","26520","26734","20210505",""
"20210502","2호선","문래","7216","7627","20210505",""
"20210502","2호선","영등포구청","7489","7839","20210505",""
"20210502","2호선","당산","8902","9446","20210505",""
"20210502","2호선","합정","18739","19810","20210505",""
"20210502","2호선","홍대입구","45763","45830","20210505",""
"20210502","2호선","신촌","20080","19708","20210505",""
"20210502","2호선","이대","6517","6966","20210505",""
"20210502","2호선","아현","4993","4991","20210505",""
"20210502","2호선","충정로(경기대입구)","3407","3585","20210505",""
"20210502","2호선","용답","1664","1715","20210505",""
"20210502","2호선","신답","712","819","20210505",""
"20210502","2호선","신설동","3030","3034","20210505",""
"20210502","2호선","도림천","490","492","20210505",""
"20210502","2호선","양천구청","3277","3402","20210505",""
"20210502","2호선","신정네거리","5183","5265","20210505",""
"20210502","2호선","용두(동대문구청)","1243","1227","20210505",""
"20210502","3호선","지축","1893","1743","20210505",""
"20210502","3호선","구파발","10981","11440","20210505",""
"20210502","3호선","연신내","20958","19584","20210505",""
"20210502","3호선","불광","9583","11264","20210505",""
"20210502","3호선","녹번","6439","5933","20210505",""
"20210502","3호선","홍제","8762","8210","20210505",""
"20210502","3호선","무악재","1720","1852","20210505",""
"20210502","3호선","독립문","4235","4899","20210505",""
"20210502","3호선","경복궁(정부서울청사)","11179","11867","20210505",""
"20210502","3호선","안국","9256","10336","20210505",""
"20210502","3호선","종로3가","3586","4901","20210505",""
"20210502","3호선","을지로3가","2891","2788","20210505",""
"20210502","3호선","동대입구","5087","5629","20210505",""
"20210502","3호선","약수","6389","6217","20210505",""
"20210502","3호선","금호","4324","4148","20210505",""
"20210502","3호선","옥수","5183","5434","20210505",""
"20210502","3호선","압구정","13301","13611","20210505",""
"20210502","3호선","신사","13868","13659","20210505",""
"20210502","3호선","잠원","2530","2547","20210505",""
"20210502","3호선","고속터미널","38639","35327","20210505",""
"20210502","3호선","교대(법원.검찰청)","3898","2439","20210505",""
"20210502","3호선","남부터미널(예술의전당)","13588","14266","20210505",""
"20210502","3호선","양재(서초구청)","12297","14344","20210505",""
"20210502","3호선","매봉","4004","3903","20210505",""
"20210502","3호선","도곡","2009","2244","20210505",""
"20210502","3호선","대치","4573","4223","20210505",""
"20210502","3호선","학여울","2246","2432","20210505",""
"20210502","3호선","대청","3716","3630","20210505",""
"20210502","3호선","일원","2926","3097","20210505",""
"20210502","3호선","수서","9556","9524","20210505",""
"20210502","3호선","가락시장","3574","3879","20210505",""
"20210502","3호선","경찰병원","2675","2729","20210505",""
"20210502","3호선","오금","2649","2514","20210505",""
"20210502","4호선","수유(강북구청)","18652","18119","20210505",""
"20210502","4호선","미아(서울사이버대학)","7543","7155","20210505",""
